Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
AlZn2Co5B2,9.5182,6.5822,-2.936
CeYOs2,31.5114,34.8136,3.3022
Ac2AgHgPt,45.2269,40.7224,-4.5045
AlSiW,33.1125,30.2991,-2.8135
UCdI6,27.5234,29.4875,1.9641
Co2SbCl,16.9813,15.4269,-1.5544
AlNiW2,23.4089,26.3072,2.8983
CsTaSb3,41.643,35.4042,-6.2387
MnOs,60.5289,55.2845,-5.2444
ThCdI6,26.9473,29.1082,2.1609
FeMoBr2,19.7123,14.5344,-5.178
Y4Er4Cd,21.3301,23.5276,2.1976
Ac2CoAg,36.8509,41.3602,4.5093
AcAl5Ag7,22.7941,19.3538,-3.4404
MnOs2,61.8757,51.2022,-10.6735
ErCdIn6,20.8254,21.9568,1.1314
Pb3C,52.332,48.1879,-4.1441
V2Ru,62.4955,55.47,-7.0255
SmY3Sb4,29.589,25.5374,-4.0516
SmYAgSb,28.1942,25.7097,-2.4845
PaCdIn6,25.7257,26.7516,1.0259
PuCdIn6,26.2177,27.3107,1.0931
ThCdIn6,25.4358,26.4785,1.0427
Dy(ErPb4)3,46.3957,47.3929,0.9971
In2SnBr4,14.6014,15.0939,0.4925
YSi2Sb,37.1119,28.8392,-8.2727
YSc2(CuSi)2,36.4032,29.8629,-6.5404
K2Sn3HgPt4,43.9993,33.2023,-10.7969
MnOs2,61.0639,51.2022,-9.8617
AlAgW2,61.522,50.7577,-10.7643
ErCu4Pt,23.9027,21.1307,-2.7719
Ac4AgPtI2,52.2344,48.7767,-3.4577
YSiSb2,44.4639,35.3538,-9.1101
Pt3C,76.3039,58.2602,-18.0437
La6SmCd,44.2255,31.645,-12.5805
SrIrRu,30.4877,27.5921,-2.8956
UCdPt6,77.5648,57.3744,-20.1904
Nd2Dy4Ge3O2,15.5667,17.3054,1.7386
Sb2TeMoBr,39.999,33.9309,-6.0681
AcSmAg,19.97,24.984,5.0139
ErThF6,15.0512,17.5689,2.5177
Tl6CdSb,46.1629,45.6814,-0.4815
Ru2W,39.3504,35.2613,-4.0891
MnOs2Au,58.0672,55.4358,-2.6315
HfSO,37.9,27.2021,-10.6979
BaTi3F12,1.2282,2.4888,1.2606
Cd(SnBr)2,13.7418,14.7885,1.0467
PuCdSn6,26.8665,27.8177,0.9512
Rb7TlO2,6.112,5.9297,-0.1823
Sm6CdSn,23.4806,25.1127,1.6321
AcNdAgPt,51.8956,45.0822,-6.8133
La6CdSn,43.437,30.7607,-12.6763
TaCdPt6,73.5836,53.5941,-19.9895
AcEuAgPt,52.7837,45.4427,-7.341
BaU2O7,12.444,12.8475,0.4036
CaBe2,11.2239,8.2256,-2.9983
Y2SiSnSb,42.2332,32.6521,-9.5811
Tm3ZrGa12,17.6969,17.8786,0.1817
Ca(ClF4)3,3.755,5.0858,1.3308
MnOs2Au,57.9533,55.4358,-2.5175
Ba(ClF4)3,3.4313,4.6044,1.1731
Ac6CdAu,56.4655,58.2434,1.7779
La2YTlRh,43.0349,33.6493,-9.3856
Ac(Ga3Ag)2,19.5672,18.9838,-0.5834
Ac3Ag3Pd,43.2169,40.9696,-2.2473
Pr3SmTe6,19.7671,20.8544,1.0873
AcCo3F12,5.1694,6.6179,1.4485
AcAgSeS,49.037,42.2918,-6.7451
BaGe3F12,6.6244,7.1354,0.5109
P3IF12,2.7616,3.5153,0.7537
Au(BrF4)3,8.322,9.3093,0.9873
AcAgSeS,43.8775,42.2918,-1.5857
CdPt6Pb,75.9645,55.638,-20.3266
Np2IO7,22.0297,20.8011,-1.2286
CaAc(InAg2)2,29.0401,25.9622,-3.0779
Pu2HfO7,26.6037,24.8203,-1.7834
CdSbAu6,43.4509,43.265,-0.1858
YTl3Bi3Se8,47.0814,42.6605,-4.421
Sr(FeBr4)3,8.0054,9.0519,1.0465
TaTiP2,13.2861,14.8917,1.6056
Rb2In7Ag,17.3154,17.117,-0.1985
Os2IO7,17.9708,16.4637,-1.5071
Ce6TlPb,31.4088,33.2082,1.7994
Fe3CoIr12,36.0192,37.563,1.5438
Ce6TlBi,31.5947,33.3698,1.7751
RbBa2Se2,14.7979,12.8189,-1.979
Ce6ThPa,35.386,37.4456,2.0596
Fe3CuIr12,37.7518,39.1173,1.3654
Ac8AgRu3I4,47.1164,44.5868,-2.5296
CsCr2Au,24.164,22.648,-1.516
YCuSi,25.6002,23.0791,-2.5211
Ac2ScSn3Au4,41.0662,40.7447,-0.3215
CsYSi2,32.5753,27.1279,-5.4474
NdPa2O7,13.3113,16.7115,3.4002
Fe3Ni12Ir,23.9568,20.3346,-3.6222
Al2FeW,12.7892,14.5301,1.7408
CeEr6Tm,29.1947,31.2465,2.0518
GePIr2Au,36.3631,34.6847,-1.6784
PaGePtAu,52.8418,48.6324,-4.2095
AlFeW,15.9826,18.7196,2.737
Fe3Ni12Os,23.8559,20.3084,-3.5474
AlFeW2,23.6983,24.9783,1.28
YSiF6,14.9709,13.7988,-1.1721
AlFe2W,12.0787,14.4328,2.3542
K2Pm2I7,20.0204,20.3165,0.2961
NdDy2Ge,21.8433,24.1188,2.2755
Y4SiSe2,31.6847,27.5832,-4.1015
AlV2W,74.6203,63.2252,-11.3951
AlFeW2,23.6582,24.9783,1.3201
Re2RuPt,46.4018,38.9318,-7.4701
AlCrW2,22.5285,26.2388,3.7103
Mg3BiPt12,70.5626,50.1696,-20.393
CeNd6Sm,24.7769,26.301,1.5241
AlRe3S,38.192,36.9889,-1.203
AlReS2,39.3147,33.6861,-5.6286
YScInGa2,13.0461,12.8134,-0.2327
Cd(FePd4)3,14.3928,16.0714,1.6786
Al2CrW,13.8413,16.0392,2.1979
SrH7Pt5,35.3366,25.6424,-9.6942
Pm5TlIr3,33.4399,34.8434,1.4035
ScU2O7,37.1531,36.2415,-0.9116
Mn2(TlPb)3,51.0504,47.0238,-4.0266
Fe3RePt12,72.4665,50.987,-21.4795
Al2CrW,13.8086,16.0392,2.2306
Tc2PtSe2,74.6155,58.6835,-15.932
Al2CrW,13.8079,16.0392,2.2313
In2PtSe,44.3927,35.831,-8.5616
CeThPb6,50.5112,51.9286,1.4175
InTc2Pt,74.0304,56.2529,-17.7775
AlCr2W,15.1858,17.182,1.9962
YCo3Rh,33.4694,26.109,-7.3604
CePm6Sm,24.8811,26.3782,1.4971
TbCePm6,25.0776,26.5733,1.4957
CrRu,12.6699,15.2881,2.6182
AlCrW2,22.7273,26.2388,3.5115
CePm6Th,30.1723,32.4431,2.2708
Zr(FeI4)3,19.565,18.5639,-1.0011
CePmPb6,45.2924,46.5339,1.2414
CsSnBr3,11.8921,12.9411,1.049
Pa2TlO7,16.7874,18.4507,1.6633
PbW2O7,15.9918,16.1715,0.1797
Zn(FeRh4)3,37.7124,26.4618,-11.2507
CePmEr6,28.4532,30.5839,2.1307
MnCoCl2,29.6258,23.6761,-5.9498
CePmPr6,2.6717,4.1714,1.4998
CeSmPt6,72.4041,52.4357,-19.9684
CePmTl6,44.0458,45.255,1.2092
CePmTh6,55.7979,58.1885,2.3906
CePr6Th,7.9791,10.0454,2.0663
YCo2Rh,38.1388,30.3721,-7.7667
ZnRe3S,46.8261,39.3208,-7.5053
Zn2Pt,31.5354,25.8069,-5.7285
CePrTm6,26.2851,27.7488,1.4637
CdP2Pt7,64.9531,45.969,-18.9841
AcBiP2Pd5,23.348,24.8673,1.5192
CePuPt6,78.4175,58.4729,-19.9447
Rb2Cd7Sn,15.817,16.3047,0.4877
Dy2PbN,19.8041,23.4332,3.6291
YCo2Rh,37.8943,30.3721,-7.5221
Al(CoW)2,21.3287,21.3775,0.0488
CeUPt6,77.9854,58.1588,-19.8266
ZrNiSe2,43.6768,41.5336,-2.1433
MnOs2Pb,59.6044,56.2516,-3.3528
Fe(SbPd4)3,24.6262,22.9192,-1.7071
Fe(TePd4)3,21.0747,21.9754,0.9008
Tm3FePd12,18.3759,20.2914,1.9156
CdP2Pd7,14.6237,16.2732,1.6495
CeSm6Tm,25.7518,27.6363,1.8845
CeSm6Th,30.1793,32.3073,2.1281
PaAlZnFe,28.5911,27.4756,-1.1155
HoP2Pd7,15.3189,17.2094,1.8904
NdP2Pd7,15.0235,16.8619,1.8384
NaAlIr2W,31.936,32.8888,0.9528
Fe(SnPt4)3,70.8087,50.5144,-20.2943
Tb(FeI4)3,15.0892,15.4814,0.3922
CeSmPb6,45.3279,46.5719,1.2441
Ba(FeI4)3,14.9561,16.174,1.2179
SmVHgH6,17.1111,14.4802,-2.6308
SnP2Pd7,15.9104,16.4179,0.5075
Tm3FePt12,72.1525,51.9976,-20.155
AlOs2W,95.1615,78.3174,-16.8441
ZrP2Pd7,22.3791,22.3666,-0.0125
SnBi5Pt4,64.9919,55.2412,-9.7506
Ta4TlIr,40.928,43.653,2.725
TbCePt6,72.5592,52.6355,-19.9237
Tb3Ga12Ag,12.8739,13.5369,0.663
AcCeTl6,49.0174,50.2271,1.2097
Si4AgAu,23.5026,17.5255,-5.9771
Zn2W,13.1748,19.0386,5.8638
CeTm6Th,34.588,36.9462,2.3582
Ni7SbP2,20.8598,16.8622,-3.9976
Ni7AsP2,19.2982,15.756,-3.5422
Tb3Pm(Sm3Tm)2,26.3448,27.9737,1.6289
P2Pd7Pb,18.0018,19.6117,1.6099
BiP2Pd7,18.2109,19.8306,1.6196
MnOs2Pt,68.4618,58.8569,-9.6049
Fe3Ni12Mo,26.524,21.5694,-4.9545
PbW4Au,43.0919,47.0418,3.9499
AlOs2W,95.0484,78.3174,-16.731
CeNd6Tm,25.5719,27.2766,1.7047
CdTe2Pd7,22.4956,23.3512,0.8556
CeSmAu6,41.0839,42.8785,1.7946
PuReS2,56.0572,50.1716,-5.8856
Fe(PtRh4)3,53.6885,37.3222,-16.3663
Tm3Ga12Ag,13.6563,14.5362,0.88
Fe3Ni12Ru,22.2372,18.634,-3.6032
Fe(Pd4Au)3,22.2286,23.818,1.5894
Pu3FePd12,26.6144,28.1319,1.5175
Ru3W,0.0,0.0,0.0
AlOs2W,95.2442,78.3174,-16.9268
Ce3UGa12,14.8387,16.3269,1.4882
FeTc2Ag,55.0537,46.0523,-9.0014
Ba2YSn2,26.0618,23.8014,-2.2604
Er3CdGa12,12.6602,13.8443,1.1841
NdBi2Pd7,25.4208,27.3071,1.8863
BaYSn3,35.7873,31.8952,-3.8922
Cu2Tc,29.5509,29.917,0.366
CeSb2Pd7,24.4858,23.0559,-1.43
AlWS2,32.6549,28.1294,-4.5255
Ho3Ga12Pd,14.9086,14.8288,-0.0799
TaIn4Os,27.4241,29.3856,1.9615
Ce2GaCu,17.6413,18.7036,1.0623
USb2Pd7,28.9776,27.5353,-1.4423
PuSb2Pd7,29.2971,27.645,-1.6521
AlWS,25.5628,26.1472,0.5844
BaNpCl6,10.0253,12.3283,2.303
Cs2AlW,24.3385,24.8738,0.5353
SbTe2Pd7,25.61,24.7634,-0.8466
Tb2Al2Ru5W,21.2274,19.7581,-1.4692
Np3PaGa12,23.4232,25.0517,1.6285
CaInMo4,14.6928,17.6284,2.9356
Cd(GaAg4)3,26.2765,20.573,-5.7035
BaTbSe,19.7295,20.316,0.5864
DyTe2Pd7,23.0883,24.1859,1.0977
BaAlWS,27.7913,23.4695,-4.3218
HgTe2Pd7,20.6034,21.4203,0.8168
Tb3HfGa12,19.7835,18.3555,-1.428
CaNpCl6,10.7149,12.959,2.2441
SmReS2,44.4492,38.5606,-5.8885
Y2SiC,43.1239,35.2096,-7.9143
Tc2GeAs,51.1694,44.4442,-6.7252
Tm(PaGa4)3,20.4444,22.0733,1.6289
CaTcCl6,14.1494,14.3381,0.1888
TcBiSe2,60.8508,53.7904,-7.0605
CdIrCl6,10.4289,12.6999,2.271
Ga3AgPt12,70.3655,49.346,-21.0195
Ca2AlTlW,21.3256,22.6499,1.3243
CdPtCl6,16.1921,13.8678,-2.3243
Y3Si,29.1097,27.0,-2.1096
Al2TlIrW,28.5813,30.3214,1.7401
Ca2ZnPd2Au5,25.3653,26.9237,1.5584
ErLuMnAg,48.3829,42.3277,-6.0552
AlTlW2N,27.9859,30.2491,2.2632
PaAlW,36.4372,40.5884,4.1512
Ti2TeC,28.7105,25.1896,-3.5209
CePmCl6,7.2359,8.3522,1.1163
AlTcRuW,48.2304,41.2265,-7.0039
RbNiS,21.0638,16.4682,-4.5956
CeHoCl6,7.6677,8.7719,1.1042
CsBC3NO2F9,21.8474,18.1228,-3.7246
TmCrPt6,71.4344,51.1685,-20.2659
Nb12InGa3,108.878,89.7343,-19.1438
Nb12Ga3Os,110.1515,91.1946,-18.9569
Nb12Ga3Ir,110.2271,91.2101,-19.017
MnAlReW,45.0413,42.9848,-2.0564
AlTlWN2,20.3169,21.9369,1.6199
Sm6YMg,21.3254,22.5944,1.2689
CaY2Si,31.7668,22.1257,-9.6411
CoIrCl6,9.0238,9.5849,0.5611
Nb12Ga3Pt,113.1098,92.1545,-20.9552
CoNiCl6,13.6486,10.6844,-2.9643
CoPtCl6,14.7736,12.5519,-2.2217
Y2Co2Ir,47.2486,40.3491,-6.8996
InAgSn,20.8934,20.1002,-0.7933
Ga3Pd12W,18.8956,19.8096,0.914
CoRhCl6,9.6874,9.2249,-0.4625
Ga3HgPd12,16.495,17.0199,0.5249
In(GaPd4)3,17.6716,18.2645,0.5929
Li2SbIr,22.3574,21.7397,-0.6177
Rb2Tl7Sn,37.963,38.5484,0.5854
TaTlAs2,27.799,29.1422,1.3432
Ga3PdPt12,71.4642,50.0375,-21.4268
U(GaPd4)3,20.6689,21.43,0.7611
Al2CrSbW,20.9112,19.2742,-1.6371
Mn2Sb,74.0745,58.231,-15.8435
U(GaPt4)3,72.4797,52.232,-20.2477
ThTeH2,26.5858,27.6557,1.0699
CrInCl6,10.7587,10.1954,-0.5633
MnCrCl6,20.7567,17.9689,-2.7877
PrHo2Cu,10.5857,13.5556,2.9699
Ga(Ag4Au)3,32.8778,27.2738,-5.604
ReTeOs4,42.6453,45.4941,2.8488
Cd3GaAg12,27.6016,21.9467,-5.6549
Y(CoIr)2,30.0708,30.7591,0.6883
Cd12In3Ga,18.6772,19.4047,0.7274
Cd3GaPt12,71.0158,50.5649,-20.4509
LaAlRu2W,41.2751,30.7738,-10.5013
AcAgHg6,11.6061,11.0036,-0.6026
TlZnGaPb,29.9836,31.3432,1.3596
In4WAu,28.4354,29.7778,1.3424
Ga(BiPd4)3,24.4448,25.6885,1.2437
YCo2Ir,36.6664,34.1984,-2.468
AlNiW2,23.3997,26.3072,2.9075
NbCuCl6,21.1685,18.7463,-2.4222
YCo2Ir,37.1691,34.1984,-2.9707
In2W,15.8357,21.1723,5.3366
Ho3GaPd12,19.0339,20.5374,1.5036
Rb2SbPb7,41.5748,41.069,-0.5058
In3GaPd12,17.7948,19.1413,1.3465
AlCrRuW,26.5218,24.1306,-2.3913
Th2VSn,70.8397,66.6664,-4.1734
Ga(TePd4)3,22.1639,22.6495,0.4857
TcRhN,47.553,39.0948,-8.4582
SrSb2Ru,29.6352,26.7075,-2.9276
Sb2Br3Cl5,17.6097,16.7343,-0.8754
Li4BeP,5.3331,3.7002,-1.6329
Th3GaPd12,26.0568,27.6196,1.5628
AlFe2SbW,28.1449,24.3029,-3.842
NpFeCl6,12.5133,14.0885,1.5752
InTc2Bi,60.2467,54.6696,-5.5771
Ga(SnPb4)3,43.8877,44.5936,0.7058
Ga(SnPt4)3,71.1416,50.7598,-20.3818
TcSb2Pb,59.4115,50.6869,-8.7245
Na2CuN,10.5362,11.6848,1.1486
Rb2Sn7Bi,20.235,20.8376,0.6026
Re2Ni,55.3772,29.1855,-26.1916
Ac2La12Ag7,46.0058,33.592,-12.4138
In12Ga3Pb,19.7787,20.7738,0.9951
YCr2Si,32.8108,25.0409,-7.7699
BaY(SeO4)2,16.452,13.9329,-2.5192
Ca3ZnH2,1.874,4.3112,2.4372
PaGeCl6,11.3477,11.6661,0.3184
SrB6H7,1.5489,2.1913,0.6424
In3Ga12Sn,11.3825,12.1738,0.7913
HfHgCl6,19.8393,16.9912,-2.8482
Zr12In3Ga,77.7102,64.7039,-13.0064
Y2CrSi,42.0834,38.274,-3.8093
CsTlPdBr6,17.3632,17.8016,0.4384
Pm12In3Ga,22.5731,24.0246,1.4515
YPbN2F,37.3532,34.0344,-3.3188
Ga(HgPb4)3,39.9204,40.692,0.7717
NpICl6,13.7591,13.9026,0.1435
Pm7Pr2Sm,19.2743,21.0388,1.7645
La12In3Ga,42.7122,29.8968,-12.8154
Hf12In3Ga,111.8853,79.4465,-32.4388
Rb2AlWI6,19.6782,18.4464,-1.2318
Sm12In3Ga,22.7443,24.2455,1.5012
Pr12In3Ga,1.9719,2.5038,0.5319
InBiCl6,11.5441,12.3037,0.7596
Y2InSi,26.0727,24.2037,-1.869
Tl12In3Ga,42.4193,43.0445,0.6252
Pr(HgBi)2,19.3537,19.7849,0.4313
InIrCl6,10.4505,10.8324,0.3819
Ca4ScIn,10.2088,9.4629,-0.7459
YBeSi,18.2137,18.791,0.5773
Nb12GaSn3,110.4327,91.3528,-19.0799
TmInCl6,7.9076,9.4312,1.5236
NaY3Si,29.2826,25.3329,-3.9497
Ga(BiPb4)3,50.2269,50.8017,0.5748
Ac3Nd3Ag4,39.1296,36.9078,-2.2218
ScPdS2Cl,41.3641,33.626,-7.7381
Y(TiSi)2,16.8172,13.9443,-2.8729
Ag3GeAu12,41.9318,41.4021,-0.5297
K3Cu5I12,9.0543,10.0836,1.0293
Th3GePt12,79.2345,58.9987,-20.2358
Rb2YSO6,18.2579,17.4059,-0.852
YCu2Si,19.7393,17.8099,-1.9294
Er3GePt12,72.3636,52.0545,-20.3091
La2ZrFe2,33.6816,25.5671,-8.1145
Tl3GePd12,23.2021,24.8057,1.6036
Tl12Hg3Ge,38.685,39.2994,0.6144
La12Tl3Ge,48.5842,35.8418,-12.7424
Hg3GePd12,13.6806,15.271,1.5904
ReTcSb2,56.1249,49.8813,-6.2436
AlZnPtW2,36.9045,33.4842,-3.4204
Tb2Pr7Sm,4.83,6.6696,1.8396
CdRePb4,65.4437,57.8941,-7.5496
Ho(ErPt4)3,73.3529,53.1382,-20.2147
Sn3GePt12,71.2518,50.8452,-20.4066
AlZnIrW2,31.0698,30.6764,-0.3934
YHoLuPu,37.1179,39.9678,2.8499
Li2PrThGe2,14.6151,15.0611,0.446
CeMnCl6,17.1619,14.9675,-2.1944
Ta2Pd2W,20.2516,27.5541,7.3024
Ac4Ag2Hg3,35.2231,34.8661,-0.357
Sr2YSi,28.8677,25.5297,-3.338
TlReRu,36.6809,40.491,3.8101
Hf3PaPt12,97.262,68.6185,-28.6435
Hf3UPt12,97.3868,68.7288,-28.658
Zr7ScPa2,83.6879,71.2558,-12.4321
Hg2SbPb,22.3157,21.6796,-0.6362
AlFeReW2,34.408,33.3953,-1.0127
Hf(NpPt4)3,88.5499,65.6206,-22.9292
Hf(UPt4)3,88.1982,65.3017,-22.8965
Y2SiGe2Rh5,29.6508,22.0123,-7.6385
Ac2PrHg7,11.8665,12.9338,1.0673
TaAl2Te,16.5688,20.1349,3.5661
AlFeReW,31.1473,30.5531,-0.5942
AcP2Rh5Au,39.9988,32.5047,-7.4941
PuMnCl6,23.2179,20.8577,-2.3602
ScBe2Zn,11.6317,7.4018,-4.2299
ScBeZn,11.8093,8.0031,-3.8061
AlCr2ReW,22.0757,22.6398,0.5641
NdYZnSi,29.9095,27.7646,-2.1449
MnTcCl6,26.4401,23.1802,-3.2599
Na3Y3SiS8,41.4961,31.0717,-10.4244
Th12Tl3Hg,58.9915,61.0046,2.013
TmMnCl6,17.9365,17.9521,0.0156
Al2TlW,19.7337,26.6931,6.9595
Tl3HgPb12,48.9443,49.5791,0.6348
Ho12HfTl3,39.6305,38.3443,-1.2862
AlReOsW,94.3438,78.2199,-16.1239
KVSe2,54.2284,43.9553,-10.2731
PdPb2Br,40.7239,38.5529,-2.171
ScBeZn2,8.1451,8.1507,0.0056
NbPbCl6,26.344,23.0702,-3.2738
Pm7PrHo2,23.2761,24.8084,1.5324
TbNdCl6,7.3887,8.5623,1.1735
YHo2PaSe4,39.749,36.7894,-2.9596
Y3SiN,46.3107,38.8651,-7.4456
Ac2Zn7Hg,17.9317,18.9841,1.0524
NdTmCl6,7.8968,9.0565,1.1597
Pr(TlPb)2,36.5575,38.6318,2.0743
PrSm7Tm2,23.2045,25.3989,2.1944
HoHfP2Rh5,46.4027,34.3392,-12.0635
Ho3Tm12Th,32.4506,34.0086,1.558
NpNiCl6,11.5419,14.1783,2.6364
Pm5Nd3Ir,26.7454,28.9018,2.1564
TbDy2Co,21.8214,25.1403,3.3189
Ac7PrTm2,51.4384,52.7983,1.3599
Ho3TmPt12,73.3053,53.0967,-20.2086
NbAlReW,55.7013,53.6128,-2.0885
NiRuCl6,5.5696,6.0518,0.4822
ZrRe2Ru,48.6359,48.9607,0.3248
MnOsAu2,59.3257,55.3912,-3.9345
Ce3In12Au,22.2124,23.357,1.1446
Ac4Ag3Hg2,38.7562,37.067,-1.6892
Cs3SnSb,27.962,26.13,-1.832
Y2CuSi4Au3,35.5557,31.3009,-4.2548
Bi2Pb2Au,48.6182,50.3908,1.7726
UPbCl6,12.1204,16.1757,4.0553
Nd5Ho3Os,27.802,30.0442,2.2423
Ce3PuIn12,23.691,24.9691,1.2781
MnHgOs,47.4681,41.4812,-5.9868
Ta4InW,34.6612,37.7614,3.1002
CsAgPRh,22.0944,19.376,-2.7184
Nd3TmIn12,20.9784,22.2855,1.3071
PrErCl6,4.1009,6.9435,2.8426
Cs7Rb2Hg,16.4219,16.5278,0.1059
Cs2Rb7Hg,5.201,5.0139,-0.1871
Rb7Hg2Au,4.6534,4.5667,-0.0867
Rb7CdHg2,2.1795,2.0109,-0.1686
Rb2Tl7Pb,41.1465,41.7207,0.5743
Rb2Sn7Sb,19.2515,18.7625,-0.4891
TaInOs4,37.5996,41.3769,3.7773
Nd3HoIn12,20.8235,22.1356,1.312
FeTeP,36.8562,31.9694,-4.8868
La3PuIn12,28.6557,26.3484,-2.3073
RbTl2Sn7,24.9399,25.3812,0.4413
YHo3Au2,26.8418,29.638,2.7963
Ti3PtSe,30.7345,24.5592,-6.1753
Ac7AgI12,36.7212,36.7456,0.0245
Pr3NpIn12,18.0098,19.3195,1.3097
Tl(In4Sn)3,21.9661,22.6114,0.6453
PtRhCl6,20.1299,15.9666,-4.1633
PaAsPt2,63.4441,51.9581,-11.486
Tl3In12Pb,27.7351,28.4477,0.7126
In12Sn3Sb,21.5979,21.557,-0.0408
InPd7S2,25.5292,23.5636,-1.9657
Tl(In4Pb)3,27.9478,28.6397,0.6919
Tl(In4Bi)3,28.319,28.9464,0.6274
Sb2Pt7Pb,76.6848,55.6122,-21.0725
Cs2Hg7Sb,8.9265,8.2719,-0.6546
Cs2SbPb7,46.0148,45.6911,-0.3237
In3Pb12Au,46.1211,46.7911,0.67
ScSi2,28.636,24.5337,-4.1023
SmPuCl6,13.3029,14.2308,0.9279
Y3Ni7Pd2,46.1921,41.3427,-4.8494
BeFePCl2,17.0751,13.5199,-3.5552
PaSnCl6,12.7257,15.9272,3.2015
Pm2Zn2SnRh5,26.5771,21.9179,-4.6591
SrPdCl6,6.7878,8.8498,2.062
USnCl6,8.2308,12.1985,3.9676
Y4Si2N,44.3684,37.8931,-6.4753
Er(InHg4)3,5.2581,5.9645,0.7064
YHoRuPb,32.0045,30.8372,-1.1673
TcPtSe2,69.6852,55.4211,-14.2641
Er(Tm4In)3,28.3574,29.8745,1.5171
Nd2ZnAu5,36.1856,37.4001,1.2145
Ba2AlWO6,7.8792,7.8945,0.0154
PaInGePd,28.2369,30.9976,2.7606
Th2AlIn,38.4636,41.9276,3.464
Hf12In3Bi,114.8302,82.2839,-32.5463
Hf12In3Pb,114.7043,82.1928,-32.5115
Y5Ho2Ru5,24.6197,19.8841,-4.7357
Hf12PaIn3,115.6569,83.3046,-32.3522
Hf12TaIn3,113.7491,81.453,-32.2962
ZrPaNbRh,88.7847,76.9162,-11.8685
TiSnCl6,9.569,9.7968,0.2277
Pr3Mn5H12,8.647,4.2291,-4.4178
Rb3Pt,21.6441,14.3357,-7.3084
ThZr2Sc7,29.974,28.4508,-1.5232
CsGaIrO6,15.6498,14.7662,-0.8836
ScGa2Pd7,17.7322,17.6139,-0.1183
Ho12TmIn3,26.6731,28.1853,1.5123
ScGe2Pd7,19.0811,18.5272,-0.5539
La12In3Au,45.2118,32.1238,-13.0881
K(AuCl)2,20.0612,21.0057,0.9444
Th2ScPd7,27.13,28.0109,0.8809
CdFe2Co,18.7475,16.1278,-2.6197
LaReSe,46.42,39.4933,-6.9267
AlGe2W,40.5416,32.5003,-8.0413
CdH2,7.0129,8.0763,1.0634
AlAs2WBr,26.5414,22.6261,-3.9153
Y2NiPd2,54.1071,47.5047,-6.6024
LiAl2AsW,24.3704,20.3894,-3.981
Sc2Be2Ag,7.7102,6.5076,-1.2026
ZrVCl6,30.1014,25.7185,-4.3828
K2Ta2HO5,1.4286,4.7812,3.3526
Ac(AgAs)3,23.0905,21.0689,-2.0217
CeZnCl6,5.7306,7.493,1.7624
Y2NiPd2,54.2651,47.5047,-6.7604
CsTlBr6,17.5811,17.8226,0.2415
K3SiPt,28.5728,20.5869,-7.9859
ZrSnCl6,16.6306,14.5449,-2.0856
LiCaBSe2,37.005,28.9853,-8.0198
Pm12In3Bi,25.4107,26.8632,1.4525
Pr12Cd6Hg,2.8747,4.0155,1.1408
Pr6Zn2H,-0.0,-0.0,0.0
Tb2DySc7,11.9702,13.8888,1.9186
AlVCrW,45.0246,40.2409,-4.7837
AlCrFeW,23.663,22.1754,-1.4876
Pr12In3Bi,3.2215,4.7027,1.4812
Pd7PbSe2,27.1496,26.474,-0.6756
SnPd7Se2,25.0565,23.2903,-1.7662
InPd7Se2,23.7856,23.1937,-0.5919
Pr12HoIn3,1.6998,3.1815,1.4818
HfZn2Ir,48.975,38.426,-10.549
Ac2AgAuO6,19.807,20.8598,1.0528
Pr12SmIn3,1.4954,2.9768,1.4814
TaBeCr,40.3828,30.6448,-9.738
AlTcW2,44.599,43.1121,-1.4869
Er3Al3Ge2W,32.1867,28.0807,-4.1061
In5Ir4,30.557,32.5487,1.9917
Al6ReAg,11.4245,12.1753,0.7508
Y2NiPd,71.5373,61.8594,-9.6779
SrPaCl6,15.4174,17.2183,1.8009
Pr(Tm4In)3,26.231,27.7339,1.5029
YNiPd4,39.2656,37.1198,-2.1458
SiBiIr2,39.5526,40.7424,1.1898
In3Pt12Pb,73.837,53.3195,-20.5175
UNbCo6,6.0006,8.9246,2.924
UGaCo6,14.0814,16.6327,2.5514
InTc2,61.6406,54.5205,-7.1202
Tl12In3Sb,44.6553,44.5278,-0.1274
Tm12In3Sb,29.2096,30.0136,0.804
CaTa4Al,26.3565,28.9407,2.5842
LaNb2AlW,76.8555,64.0532,-12.8022
LaZrGa,46.9636,39.2465,-7.7171
NdTmIn6,21.3742,22.7187,1.3444
Pr2YPuN4,27.7743,24.4344,-3.34
Ac7Sm2Er,53.7287,55.0836,1.3549
Ac7Sm2Ho,53.6219,54.9345,1.3125
MnIr2Os,57.3414,55.2002,-2.1413
BaLiAs2Pd5,12.6747,13.6157,0.941
ZrNbAl2W,58.5527,50.7126,-7.8401
Hf2ZnIr,88.117,65.2315,-22.8855
TbPm(PrNd)2,10.5446,13.4303,2.8856
Co6ReW,14.9509,17.5044,2.5535
CeY3N,35.0697,31.8688,-3.2009
Ce2PrYN4,23.6587,21.3391,-2.3196
Tb12HfIn3,32.4776,31.1982,-1.2794
Tb(Tm4In)3,28.1857,29.7006,1.5149
Fe5Cu,13.7764,13.6877,-0.0887
Pu(Th4In)3,57.6797,59.7269,2.0472
Th12TlIn3,56.3052,58.3341,2.0289
ZnCoCu6,14.7731,13.296,-1.4771
