Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
Li2ScTa,65.1654,55.168,-9.9974
Ta2PdO,27.5274,29.3067,1.7793
K2Hf2Cd,63.7577,47.7483,-16.0094
CuSiTc2,52.9594,47.836,-5.1234
Co2TcSe,38.7022,34.9159,-3.7862
CuSiTe2,27.8729,22.3293,-5.5436
BaBe2Ni,6.5892,2.0363,-4.553
CeYHo6,26.1179,27.8682,1.7503
CuSiTe2,27.7485,22.3293,-5.4192
Y2CuTe2,27.9393,25.0879,-2.8513
LiEuIn2,17.9941,18.0689,0.0749
Li2ScW,12.5586,14.3536,1.795
BaSr2AlNi,17.9798,13.9896,-3.9902
Co2WSe,25.892,25.1856,-0.7064
SmThMgSn,28.3312,31.4369,3.1057
LiInP,14.9751,12.6899,-2.2852
LiInMo2,14.1387,15.4182,1.2795
Ba3AcNi,16.9186,16.2012,-0.7174
MnW2Se,56.5082,52.8115,-3.6967
NbNi2Te,49.2394,44.0131,-5.2263
Zr2CuSi,55.4019,44.5368,-10.8651
LiEuLuIn,21.5243,22.2653,0.741
Mg3BiRh4,31.8627,25.6648,-6.198
LiInP,15.0428,12.6899,-2.3529
Zr2CuSi,55.7835,44.5368,-11.2467
Ta2ZnCd,25.3441,29.2461,3.902
Li2TmIn,13.7992,14.5722,0.773
Li2TmIn,13.9464,14.5722,0.6259
BaCa2AlNi,13.7004,9.9121,-3.7882
BaNiW,20.9342,20.0509,-0.8833
Nb2Ni2Te,60.4789,51.9162,-8.5628
ZrOsSe,63.1091,55.5419,-7.5672
BaLi2Se,15.4478,11.9177,-3.5301
PrY2Ti,25.218,21.4609,-3.7571
TaNi2Au,24.0318,27.9347,3.9029
Hg2PIr,18.738,14.8955,-3.8426
BaAcCuNi,23.2578,22.4067,-0.8511
Pr2SmYP4,10.834,10.2941,-0.5399
CeY2UP4,29.3858,25.4845,-3.9014
Fe2SiAs,26.9499,21.8014,-5.1485
Sc2AlW,13.8142,16.811,2.9968
MnInNF2,27.3022,22.9494,-4.3527
La2YTa,56.8692,42.4058,-14.4635
TaNi2Au,24.0155,27.9347,3.9192
TaNi2Au,24.0998,27.9347,3.8349
CdFe2Si,10.5739,8.6515,-1.9224
Sr3CdIrO6,13.2665,11.7718,-1.4948
Fe2SiBr,9.2612,6.2869,-2.9743
RbBa(NiBr4)2,10.1539,9.3734,-0.7805
Ce5(CN4)3,0.0,0.0,0.0
LiInTc2,52.922,45.7211,-7.2009
Sc4InHgO,35.8963,32.4357,-3.4606
TlZn2Cd,20.3037,21.9392,1.6355
MnZnCrTc,53.3909,45.1966,-8.1943
BaBrO3,3.3361,3.2787,-0.0574
CuSiAs2Br,22.2616,18.2961,-3.9654
ZrRh,46.6288,36.7148,-9.9141
Pr6Sm12Ho,15.9329,16.9057,0.9728
Y2AlAs,24.6809,21.5994,-3.0815
Y2AlAs,24.6377,21.5994,-3.0383
Tb5Sc3,13.47,17.2001,3.7301
TlSn2P,24.0104,26.2585,2.2481
TbDy3N4,12.3041,18.5968,6.2927
La2ReAg,43.8096,35.1935,-8.6161
Er3RuRh,32.5111,30.4806,-2.0305
Rb2LiTcBr6,19.2971,17.4556,-1.8416
MnCrCd2In,34.4497,30.1859,-4.2637
Pm12Tl5Pb2,34.4099,35.9141,1.5041
Tb3Sc8,11.5395,13.7305,2.191
Cr2MoAsOs,22.1326,19.5486,-2.584
Ba6HRh,6.5776,4.4628,-2.1148
VCo2AgGe,38.0271,31.3916,-6.6355
NaBrO2,9.8621,9.7469,-0.1152
CaRe2Rh,34.4916,32.6739,-1.8177
RhPb2Se,50.7904,45.7326,-5.0578
LiInSnRh,23.3087,20.3252,-2.9835
Pa2BF,35.0277,38.4846,3.4569
ZnRe2Pb,47.0651,42.5666,-4.4985
VZn3Se4,42.6162,34.9904,-7.6258
Ho3Ni,17.4502,21.3939,3.9438
SbBr2O,28.6225,26.3653,-2.2572
Rb(SnBr)2,12.8758,13.506,0.6302
Cd2ReBi,63.4396,55.6937,-7.7459
GaRe3Os,36.1121,38.8319,2.7198
TlVSn3,49.5811,43.2664,-6.3147
PtBrNO2,24.0687,19.4827,-4.586
YNb,52.0088,28.8456,-23.1633
PmScRe,29.5034,28.3761,-1.1273
BaCr2FeAg,23.2168,17.1654,-6.0514
NaBr3O,12.4915,11.4617,-1.0298
CeHoRu4,19.347,22.964,3.617
KTl2NiBr6,15.2647,16.5572,1.2925
PaNbGa,72.463,67.0425,-5.4206
Pm6Ir2Pt,29.1192,28.9209,-0.1983
MgAs,0.0,0.4796,0.4796
TbSc7,7.8134,9.3289,1.5155
RbIn2Se,22.2806,20.4292,-1.8515
Pm12Sb6Rh,31.7082,29.3178,-2.3904
V(HgAs)2,26.141,21.2643,-4.8766
Zn2CdBi,22.447,22.2205,-0.2265
ReBi3Mo,47.9413,46.5351,-1.4062
YHo3Pu3Se8,44.9671,40.8742,-4.0929
ThPaCd2,43.0144,45.3621,2.3477
Tl(ZnIr)2,32.8861,29.8292,-3.0568
ReAg2Os,36.8358,36.589,-0.2469
HfFe3As,48.0912,36.3932,-11.698
TbPr2Y5Ho,8.2426,10.4311,2.1886
ZrTaAs,48.0178,45.4471,-2.5706
InRe2Ag,33.7721,34.9984,1.2263
Tl2AgAu2,42.7899,42.7846,-0.0053
Sr2Ga4Cu3Ir,15.8008,13.278,-2.5228
AsOsW,115.309,92.5995,-22.7095
Cs6ClO,18.0204,18.1839,0.1635
ZrAsAu2,50.6823,46.4744,-4.2079
NaBrNO2,11.2132,10.6918,-0.5214
CaAc2Ga3Pd4,25.4284,25.8771,0.4488
Rb2NaF2,0.0,0.0,0.0
Sr2YHoSe4,32.2526,27.3544,-4.8982
Sm2Fe4Co13,21.6195,15.8616,-5.7579
Zr2TlAs2,46.5392,40.5994,-5.9398
Pm3(AgHg)4,17.7547,16.6001,-1.1546
HoCuAs2,13.3555,15.73,2.3745
Re2AsOs,33.6681,37.6937,4.0256
Na2LiBrO,23.7627,20.5531,-3.2096
CaAcLu2,34.4274,37.2413,2.8139
Tl3BO6,10.84,11.682,0.842
RbCrSn2Ge,14.7227,14.5014,-0.2213
PrHoTl,24.7443,27.3347,2.5903
Cr3CoAs,13.734,10.7013,-3.0326
LiFeTc2Au,61.3844,52.5667,-8.8178
InRuSe,28.7185,27.7443,-0.9742
AcCe2Pm,34.9332,37.5708,2.6376
AcSnBrO2,49.1854,42.1044,-7.081
CrSnGeAs2,13.7976,13.0381,-0.7595
Sc2MnZn,29.251,26.2989,-2.9521
InRuSe,28.2668,27.7443,-0.5225
ZrRe2As,47.393,44.4708,-2.9222
BaLa2CrBr,36.2889,26.7233,-9.5656
LaTa3Ir,43.4968,41.5632,-1.9335
ReAg2Sb,37.594,33.1757,-4.4183
InReAg,31.592,31.3598,-0.2322
Na5(AuCl4)3,6.7653,6.5793,-0.186
PmHoSb,32.0201,27.6591,-4.361
AsIrPd2,22.4656,25.2604,2.7948
GdHoTl2,39.4589,41.421,1.9621
CdAgGe2Te,23.0498,21.6367,-1.4131
PaAl(H4Pt)2,20.7693,17.5547,-3.2146
OsRuSe,35.7895,36.0749,0.2854
LaCrFeSb2,39.2826,29.7997,-9.4829
TbHf(PO4)2,18.5802,14.3056,-4.2747
UAsIr,31.337,37.3408,6.0038
ReAgSn2,28.7851,26.2977,-2.4874
ZnTc,10.4738,15.1062,4.6324
ReAsOs2,33.9123,37.7078,3.7956
Zn(FeO2)2,-0.0,0.0,0.0
Zn2Pd2Pt5,50.3236,35.8725,-14.4511
Ce2Fe(Co4Si)3,13.3626,12.3545,-1.008
SrBrO2,7.4088,9.7338,2.325
Ba12Ni5Au3,2.5344,2.7247,0.1903
ZnTc3N,41.1467,50.6754,9.5287
TlIr2Os,45.796,48.6528,2.8568
Ba2AlMo,16.2633,12.5616,-3.7017
Zn(PS3)2,35.6555,28.4166,-7.2389
RuRh2Se,51.8774,40.7058,-11.1716
TlCuAu2,38.2138,39.6814,1.4676
La12Sn5Au3,29.2049,20.4457,-8.7592
ReW3Au,42.4905,45.5057,3.0153
CaPb2(BrO)2,38.9456,33.5312,-5.4144
Rb2NiPtBr6,16.9579,14.4228,-2.5351
Nd3Y2Ho6Er,25.0901,26.6937,1.6037
K2TcHg,27.9652,24.2813,-3.684
Sc2ZnAs2,21.9036,15.9405,-5.963
TlCd3Mo,25.5646,26.3295,0.7648
In2GaRe,22.6683,25.2786,2.6103
Tb2Be3Cu12Si,13.9671,12.553,-1.414
SnBrO3,44.4104,36.4722,-7.9382
SrPBrO2,7.1011,5.7973,-1.3038
LuTlGa4,19.5221,20.9015,1.3794
RbCaDyI6,14.2708,15.2256,0.9548
Ca12Zn3O5,13.8944,11.5786,-2.3158
BeReAg3,29.4001,25.3036,-4.0966
InAgSnGe,20.4385,20.4997,0.0612
Al2TlZnTe,22.1136,21.8674,-0.2462
RuWSe,47.8094,40.8958,-6.9137
AuBrF2,9.8487,13.1661,3.3174
Dy3Al5O12,0.0,0.0,-0.0
As2WC,33.4177,28.3097,-5.108
GdSb2BrO4,28.7389,26.921,-1.818
Zr2TaAs,60.635,53.2361,-7.3989
Y2AlMo,39.4242,29.2415,-10.1827
RuW2Se,45.522,41.1775,-4.3445
YAlMo2,33.242,24.9014,-8.3406
Tb(Ni2B)6,0.0,1.3205,1.3205
Nd2CoOsO8,7.0305,9.4346,2.4041
ReIrC2,62.9919,53.5573,-9.4346
ZrBeCr2Fe,34.2997,26.5498,-7.7499
Tb(InHg2)6,7.4141,7.8288,0.4147
TcAs2Se,55.1542,49.8473,-5.3069
Pm2VAs,46.8317,41.8302,-5.0015
Cs2Pu2O5,19.5442,20.9158,1.3717
Ga2HgAs,6.7592,8.1543,1.395
RuBr3O,16.6046,14.6253,-1.9792
LiTb(PPt)2,38.1097,27.7381,-10.3716
GeBi2WSe,41.532,41.132,-0.4
YAl2Mo,29.0683,23.466,-5.6022
MnTlTe2,54.4182,49.1757,-5.2425
ThHgGe,20.2185,24.5671,4.3486
GaAs2Os,12.1064,16.6295,4.5231
AlAsPAu2,37.6225,33.8215,-3.801
Sn3BrO,33.7627,29.2678,-4.4948
Zn2InC,21.5064,18.5634,-2.943
BaAc3,48.5708,51.207,2.6362
PmPu3Se4,52.6023,48.3769,-4.2254
TeRh7,48.1839,34.7677,-13.4162
As2IrPd2,13.8784,16.7802,2.9018
AcTm,48.3795,51.6192,3.2396
LiHo2Pb,27.1302,29.0633,1.9331
Cr2ReW,24.0786,26.835,2.7564
PdBrO2,17.6474,17.9811,0.3337
Ta(TlIn)2,32.9387,34.6732,1.7345
LiPmNdOs,22.8244,26.3779,3.5534
LaPr6Nd5,12.1958,12.6502,0.4544
KNa2Re,27.3139,24.4654,-2.8485
ZrTaTl2,60.0359,56.5463,-3.4896
Sb2WAu,44.6386,42.4203,-2.2182
LiRe3Si,32.77,33.062,0.292
Na(GeCl2)2,7.9618,7.7557,-0.2061
Ce2ReTc,45.7954,46.241,0.4456
TbNdCd2,22.0899,24.2459,2.156
RhW2Se,44.099,40.6976,-3.4015
RbFeCo2Pb,25.4982,20.726,-4.7722
CaZr3Re,70.0985,57.4646,-12.6339
Th(H2Pt)2,34.7458,27.0717,-7.6741
LaZr2Ag,70.11,53.9342,-16.1758
ZrWAu2,57.8584,55.3652,-2.4933
Tb2NdCd,24.2643,26.5345,2.2702
KI2BrO,28.3943,23.9711,-4.4233
GdYAlPt,48.3743,38.3181,-10.0562
RbHf2Ga,75.4164,55.0454,-20.371
ReAgAs2,23.0244,23.5576,0.5332
ZrWAu2,57.9653,55.3652,-2.6002
Ac2Hg(PPt4)3,67.0476,47.4921,-19.5555
Hf(NbTl)2,99.7292,83.4314,-16.2978
TaTlCr2Ga,44.4771,35.961,-8.5161
Cr2ReTc,37.6683,36.74,-0.9283
La5TmAg4,41.2429,30.5846,-10.6583
Re2SiOs,34.3527,30.7949,-3.5578
I3BrO,31.4292,27.0704,-4.3588
Ho6ZnBi2,27.0395,29.492,2.4525
Ho2SiSe6,34.1948,28.0594,-6.1354
Nd3Y6Ho2Tm,20.3791,21.8616,1.4825
ZrOs2W,118.7914,96.978,-21.8134
Pr5(TmSe4)3,14.2944,11.2834,-3.011
SrLaY,30.1396,22.3934,-7.7462
PmFe2PC,22.1854,20.1455,-2.0399
ZnSbOs2,34.6656,35.0754,0.4098
EuTh2H,40.203,43.2638,3.0607
Hf3S5O,70.0034,50.7531,-19.2503
Be2SiPb4,39.0926,38.0329,-1.0597
Nd7Th2,33.8903,37.581,3.6908
Y2TcC,89.8906,74.7083,-15.1823
Zr2MoBr,55.9891,46.5817,-9.4074
Eu3ThH,30.1964,31.5882,1.3917
ZnInRe,38.5891,31.6627,-6.9264
Tc2IrSe,69.9018,61.9546,-7.9471
TlRe3P,51.918,48.012,-3.906
ReSiSn3,25.9565,23.834,-2.1225
Tc2PtSe,81.2867,65.0921,-16.1946
Sb2BrO2,35.9367,32.1671,-3.7696
CdReSn3,49.2238,42.6288,-6.595
SbP2BrO,27.0998,22.5423,-4.5575
Ba2YAl,38.3664,30.3712,-7.9952
Cs2MgPdF6,7.2488,6.7373,-0.5115
AsP2BrO,21.0943,16.1275,-4.9667
Tm12Cd6Cu,25.695,26.5461,0.851
LiAgClO4,14.9776,14.63,-0.3476
Cr2SnC,31.653,29.5572,-2.0959
Tc2WSe,68.3357,60.9669,-7.3688
Tl2IrPt2,60.4115,49.8912,-10.5203
TeAsOs,32.4699,33.8123,1.3424
LiHg4S5,29.1277,21.2906,-7.8371
TlMo2Ir,37.6596,35.6103,-2.0492
TcAu2Se,59.0084,54.4557,-4.5527
EuTh3H,45.3251,47.23,1.905
Ga3ReP,30.5661,26.0002,-4.5659
La3Fe,33.7499,21.9514,-11.7985
BaTcSe,47.9188,41.2353,-6.6834
BaLaPm2,25.5051,22.7158,-2.7893
AcPr12Er7,10.8521,11.9233,1.0711
ZnTc2Ir,63.3473,54.3373,-9.0101
ZrGaAs3,27.555,23.8501,-3.705
TlTc2As,62.3562,56.1606,-6.1956
ZnRe,0.0,0.0,0.0
SbBrO2,23.2963,22.1889,-1.1074
TcIr2Se,57.2729,54.3813,-2.8916
YBe(H4Rh)2,10.4092,7.6058,-2.8035
Cs6CaO4,17.085,16.5469,-0.5381
Bi2AsAu,41.655,43.256,1.601
Cs6CdO4,11.0169,12.1525,1.1356
ZnReTc2,69.742,58.0085,-11.7335
LiBe2CuMo,17.0205,12.3107,-4.7098
ZrMo2Br,35.6412,32.4414,-3.1998
ReSiGe2,26.7405,22.9452,-3.7953
Tc2AsRh,61.2448,47.4204,-13.8244
Cs6PrO4,11.9194,9.5875,-2.3319
HfPBrO2,37.89,27.6594,-10.2306
CdInGeBi,25.9118,27.4057,1.4939
HfTl2As,59.6421,52.1659,-7.4762
VBr2O,39.3521,32.3589,-6.9932
RbReIr3,35.8192,37.2884,1.4692
BeIn2AgSn,21.7613,18.5455,-3.2158
AcSn4Pt,34.2907,31.6166,-2.6742
UTiH6,3.9763,5.9118,1.9354
CrBi2MoP,47.4263,43.348,-4.0783
YTcPCN,66.5391,55.4131,-11.126
Tb5NdCd3,20.1552,23.0044,2.8492
AsOsW2,97.3226,80.5851,-16.7376
CrFeGeOs,27.1275,24.3652,-2.7622
Be2As(PbO3)2,10.8968,11.5394,0.6426
Si4(NiRh)3,15.5515,10.3331,-5.2184
ZrAgAs,46.3448,39.6211,-6.7237
TlZnTc,51.0307,47.3147,-3.716
NaHfCrMo2,44.0957,35.2631,-8.8327
PrBiSb2,34.5618,30.544,-4.0178
Sc2CdRe,46.7326,36.4177,-10.3149
ZnHgTe2,23.0479,21.9685,-1.0794
YTlCrSe3,43.2647,36.1696,-7.0951
YTcPCN,74.6917,55.4131,-19.2786
LiCeBrO2,12.1862,12.4195,0.2333
ZnTe2Pt,45.5284,36.5061,-9.0224
HfCrFeSn,54.4966,41.3258,-13.1708
Cs2Ti4O9,0.0,1.3632,1.3632
TlZnTe2,35.5287,34.5308,-0.9978
TeOs2Se,44.3769,42.5011,-1.8758
Cs3Np(Cl2O)2,8.4979,11.3322,2.8343
CsRb3(Mo3O10)2,16.5859,14.0254,-2.5605
Ho4As3Se,29.7002,29.6696,-0.0306
TbAsF,13.6799,15.1824,1.5025
HfPaTiCr,68.1275,58.5526,-9.5749
BaRhPb2,38.2749,35.7848,-2.4901
ZnTeOs2,34.1848,35.7493,1.5644
Ho4InIr2,24.5986,27.8434,3.2447
Dy2CrAg,23.769,23.7683,-0.0007
As2OsBr,18.5018,21.1113,2.6095
ThBiAs2,34.5928,36.7264,2.1336
AlCoRe2Mo,35.1923,29.3946,-5.7977
EuThH2,23.3286,25.6945,2.366
Cs6K3O,16.3174,16.0637,-0.2537
BaSc2Cr,13.384,11.0836,-2.3003
BeCu2AgTe,21.7665,18.0653,-3.7012
Eu3Th5H12,3.2772,5.2388,1.9616
Dy3Rh2Au3,39.4194,37.2452,-2.1743
Y2TcC2,74.5693,59.7888,-14.7805
AgBrO2,4.6768,7.2305,2.5537
TaInAs2,19.5597,21.4123,1.8526
Ag3BrO,21.2419,17.931,-3.3109
W2AuSe,43.9261,44.0323,0.1062
OsWSe,128.1763,100.4794,-27.6969
Be2InTcIr,32.5454,30.4006,-2.1448
As2RhW,28.7517,27.6953,-1.0564
HgMoO2,17.7631,18.5758,0.8127
CsS2(O3F)2,8.782,7.5642,-1.2178
BeCdFe2Br,14.3515,11.358,-2.9936
Ag2Br2O7,8.7168,8.1975,-0.5193
CeTa(CoP)2,33.5741,27.1146,-6.4595
YWF,15.2528,22.0852,6.8324
InGaGeBi,23.2024,25.0715,1.8691
BaAs2Se,31.8905,29.6622,-2.2283
NaLaCrMo2,25.162,21.4542,-3.7078
LaTl2TeRh,48.261,41.6048,-6.6562
Ce2Sm2CoBi2,30.1206,32.1426,2.0219
La7Fe,45.4347,29.432,-16.0026
ReMoP3,37.3081,29.5022,-7.8059
Na5Br2OF,15.8472,13.5049,-2.3423
TeAs2W,27.6375,26.59,-1.0475
ZnOs2W,96.3366,75.9829,-20.3536
TiPBrO2,12.4232,10.7569,-1.6663
ErLuMnBe,40.7379,38.4397,-2.2982
PrY4Al5,30.6125,24.0116,-6.6009
K2ZnRe,30.6186,23.3775,-7.2411
Nd2Hf(SeN)2,39.8695,32.8083,-7.0612
TlIn,17.8044,23.0959,5.2915
YTcN3,49.3002,36.0267,-13.2735
Eu2H6Os,10.402,12.7531,2.3511
RuBr2O,13.5573,13.0724,-0.4849
CePrLu4,26.0435,28.0549,2.0114
La2As4Pd3Pt,27.7053,22.1567,-5.5486
OsWSe,128.312,100.4794,-27.8325
NpVAs,60.2132,54.7162,-5.4969
BeBiAsBr2,21.3179,19.4861,-1.8318
TlMo2As,23.0391,25.5319,2.4927
LaCeTh,41.496,41.8274,0.3314
Eu2MnH5,19.1936,17.9175,-1.2762
Y2TaAl,49.9611,40.0681,-9.893
YTcN3,40.6535,36.0267,-4.6268
LaRe2As,36.1801,34.5309,-1.6492
AlTl2SiAg,38.8201,35.254,-3.5662
MnCrCuAu,41.9557,36.595,-5.3607
YTcN3,40.8069,36.0267,-4.7802
Sc2CuAs,34.6624,26.0304,-8.6321
TaAsIr,30.0715,34.0337,3.9622
Li5Br(O2F)2,25.8892,22.3136,-3.5756
Tb6NdCd,25.4736,28.0571,2.5835
TbZrAl4,22.3013,20.9346,-1.3667
YTcN3,40.9043,36.0267,-4.8776
Ga4Co2As,13.5752,11.7823,-1.7929
Be4Sn3PbO12,32.8983,27.0622,-5.8361
As2PBrO,15.0202,12.7769,-2.2434
AlZnGa2P,19.5184,16.6445,-2.8739
Re2OsRh,42.5521,45.886,3.3338
Cd2C2BrO6,15.0383,11.492,-3.5462
BaPu2H7,15.2801,15.9177,0.6375
PtPbW,61.3992,54.4459,-6.9533
Ba2ZrTiCr,36.6593,28.2426,-8.4167
AgAs2PbO8,8.6838,9.3202,0.6364
BaSrSe,20.3191,18.0847,-2.2343
SbOs2Se,44.5136,42.9688,-1.5448
BP2BrO,13.0967,10.4688,-2.6278
Rb3ReBi,21.3197,20.901,-0.4187
NaPr2Al,4.9393,5.6736,0.7344
ReMoIr2,38.4373,40.0133,1.576
CeSmCoRu,20.4228,21.7677,1.3449
Zn3Ga4,5.9553,7.0145,1.0592
AgAs3Os,22.4084,21.9856,-0.4228
Sr2MoSe,23.3484,22.0467,-1.3018
KVIr2,57.8665,52.151,-5.7155
HgMoAs3,9.3802,10.3806,1.0004
ZnTcSe2,49.1926,41.189,-8.0036
Tb2Tm(BiO)2,29.1755,29.671,0.4955
ZnTeSe2,36.9402,31.4846,-5.4556
As2OsPt,38.0025,34.7604,-3.2421
Er4GeBi2Te,33.8101,35.5022,1.6921
BeReO4,17.7277,18.1206,0.393
ZnReC2,55.0103,43.5812,-11.4291
Mn2CrCuTc,63.8652,52.027,-11.8381
Sr3ZrRe,43.6793,36.4717,-7.2075
Rb3Er(NpSe3)2,37.3187,33.2521,-4.0666
Ac3Ga2BRu3,35.6111,31.8392,-3.7719
Zn2Te,19.0527,18.6361,-0.4166
AlCdW,20.6301,23.6401,3.01
PmTmCoSi,18.8123,20.1637,1.3513
LaHo(PuSb2)2,49.5639,43.6772,-5.8867
RbNbCrSn2,42.1344,35.9445,-6.1899
AgAs2PtO8,11.7525,9.3261,-2.4264
TbNd6Cd,24.6264,26.24,1.6136
YTc3P,89.6518,75.6568,-13.995
Ba3Cu2SbSe6,28.4558,22.4521,-6.0037
AgAs2Ir,24.0344,24.536,0.5016
La2PmBi,45.268,37.7723,-7.4957
Tc2AsPt,71.2658,58.0548,-13.211
Tc2MoAs2,36.2947,33.7269,-2.5678
CuAs2Rh,13.8895,17.3557,3.4662
AsIr2Pt,46.7892,44.4245,-2.3647
Ta(InAs)2,14.2686,16.0743,1.8058
Ca2TaBeMo,19.761,17.7315,-2.0296
YTaAl,42.5711,36.5958,-5.9754
YTcP2,62.7714,56.0113,-6.7601
LaTlRe2,46.3786,43.9413,-2.4374
Tc2AuSe,70.4249,62.0514,-8.3735
CaSiRh2,27.6793,20.0076,-7.6717
LaInAs2,17.3605,19.5628,2.2024
ZrCrAsBr2,39.262,33.4475,-5.8145
BeTeAs,18.5289,17.4209,-1.1079
Li2Ac(HoIn)2,24.2389,24.9723,0.7334
RbRe3Pd,30.6448,31.4088,0.764
SrReAs2,27.0742,24.5024,-2.5718
CdSiGe2Os,19.7735,19.1873,-0.5863
Zr2AgAs2,42.5672,35.1813,-7.3859
Th(CoB)3,4.9979,9.0224,4.0244
TlTcAs2,40.8504,38.9334,-1.9171
Re4Si2Ag,33.6913,32.104,-1.5874
LaSc2W,25.6011,23.5988,-2.0022
MgBNF2,16.7992,13.8023,-2.9969
Pr2DySb2,15.3131,14.7874,-0.5257
Tl2ZnBr,30.0377,31.0388,1.0011
Tl2Au,49.6472,50.9416,1.2944
Sr2CaRe,28.8749,24.1689,-4.706
VCu2H8Pb,20.9884,18.2758,-2.7126
Sn2AsPd2,17.0954,14.9503,-2.1451
SiP2BrO,16.8253,13.295,-3.5303
ZrAl4Te,25.2141,22.746,-2.468
CrReTc2,58.7624,54.4913,-4.2711
CrTcAs2Br,38.5227,34.421,-4.1017
Pm2Si3Pd4Au,20.8469,19.9635,-0.8834
Er4InRu2,23.9032,25.9778,2.0746
YbTmAs,19.8938,23.919,4.0252
Rb2ZrMn,52.0224,40.7481,-11.2743
TaCrMoRh,52.7207,41.5216,-11.1991
KLi2ZrNb,51.9695,42.1356,-9.8338
Sn2GeAs2,10.1227,11.5613,1.4385
HfTeAs,45.1491,51.1336,5.9845
BeReBr2O,28.9845,26.5539,-2.4306
LaCrBr6,21.8257,18.9465,-2.8792
Pm3Nb(BrO3)2,17.9411,18.1019,0.1608
Co3ReBi,24.7989,26.2891,1.4902
SnPOsS2,37.0108,34.4545,-2.5564
ReNi3Au,37.9571,29.993,-7.9641
VH6Pt2Pb,36.0854,27.9842,-8.1012
CaThAl2,19.2571,21.3484,2.0913
Tl4Sn(SbPb)2,46.6404,45.0274,-1.613
AsIrPt3,65.8011,48.3608,-17.4403
CeErTmZn,23.191,25.8722,2.6813
Pa2Tl2Br2O5,21.5763,23.4555,1.8792
CrBiTeMo2,30.639,28.8261,-1.8129
KBaZrBe2,25.132,19.8856,-5.2464
MnCuTcGe,52.138,45.6607,-6.4773
CoSiC2,30.9897,22.6773,-8.3124
Pa(BrO)2,16.4614,20.2107,3.7493
K2Pa2Br2O5,14.1651,15.7732,1.6082
Na2Pa2Br2O5,16.5076,17.4506,0.9431
ZrCdRe2,79.0814,67.9951,-11.0863
ReNiBrO2,29.678,26.5748,-3.1033
CaSiPS2,37.7689,27.1646,-10.6044
VZn2H8Pb,16.6995,14.6073,-2.0923
SrYAl,26.2444,21.7879,-4.4565
CrIrBr2,33.2346,32.4311,-0.8035
RbI2BrO,25.8468,21.7452,-4.1016
BaBeRe2,33.4639,31.4168,-2.0471
Rb2NaBrO,9.0102,8.5095,-0.5007
CrHg2TeOs,20.0031,19.0677,-0.9354
GeAs2Se,34.5641,32.8364,-1.7277
RbPa2Br2O5,7.0394,10.6851,3.6457
CaAlInRe2,23.4307,24.691,1.2603
SnAs2Os,21.1894,23.6506,2.4613
GaAs3Ir,17.6486,18.8866,1.238
TbTcAs,35.0135,34.9761,-0.0374
LaTaAs,8.3893,11.6605,3.2712
CuReTc3,66.8653,58.7591,-8.1062
La3PmEr5,32.0673,28.3945,-3.6728
Nb3Tl,119.1223,100.0169,-19.1054
Ce2Co3SiNi12,26.7693,20.4019,-6.3674
TbGd2In,26.1049,28.951,2.8461
RbSeBr2O,15.1237,12.7783,-2.3455
LiHfTaBe2,41.6079,32.1649,-9.4429
VCd(H3Os)2,23.3927,22.0964,-1.2963
Mg4OsW,58.3647,46.6047,-11.76
Pa3CdH3,31.6094,33.3724,1.763
Mn2TlAgCl8,25.4478,21.6821,-3.7657
RbReRh2,36.4169,29.9512,-6.4657
GaReOs2,33.292,38.011,4.719
ReAg3Mo,34.8383,28.749,-6.0893
Ta2AgAs,28.8299,30.2808,1.4509
ReTeAs3,24.4325,24.069,-0.3635
Rb2HfBr6O,21.1488,17.6497,-3.4992
CeY(HoSe2)2,34.2656,30.8654,-3.4002
BAs2BrO,7.7908,8.1744,0.3836
ZnTe2Mo,29.1573,26.2139,-2.9434
GeSbAuSe,37.4535,33.0271,-4.4263
Cs5SiO4,7.8974,8.4061,0.5087
BeTlRe3,37.8394,38.8744,1.035
La5Sm2YHo,34.4969,26.0156,-8.4813
RbSrBrO,7.7997,8.3745,0.5748
NaScIn2Co,17.1811,15.2318,-1.9493
LaSm3Bi4,42.1946,42.0008,-0.1938
TaAsBr2,17.5498,21.0361,3.4863
MnBeZnIr,37.4687,32.4793,-4.9894
Tl2MoAs,32.4914,33.6952,1.2038
La(SmBi)5,40.1391,40.0424,-0.0967
Ca2YAl2,14.5179,12.9808,-1.5371
Re2AsPt,45.115,40.44,-4.675
Zr3ReAs,69.4865,57.3477,-12.1388
LaSm5Bi4,38.9716,39.0524,0.0808
YAlCl2,40.9443,40.3052,-0.6391
ReBi3Sb,51.587,49.8263,-1.7607
InSi2GeBi,24.0425,21.2225,-2.82
BeReIr,28.2031,33.1214,4.9183
ZnOsSe2,37.2256,33.2044,-4.0212
KBrNO2,7.9644,8.0612,0.0967
Hf2TiBrO,60.3712,44.1397,-16.2314
YHo5Tl2In,27.1573,29.1668,2.0095
HfNbPdBr2,66.2592,52.2155,-14.0437
La2HfNbBr,80.5799,59.2369,-21.3431
CrBi3Ir,45.2292,44.8875,-0.3417
ZnTcSe,50.4238,42.7901,-7.6337
RbBrO2,5.0771,5.3062,0.2291
CdSnGeBi,26.1449,27.7801,1.6352
CaPm6Dy,22.6901,24.8269,2.1368
CrSnAu2,31.1164,31.9223,0.8059
