Formula,E_hull_DFT (eV/atom),E_hull_ML (eV/atom),Delta (ML - DFT)
TcAgP2,33.265,23.6249,-9.6401
Mg2MnCrH8,11.2815,9.4158,-1.8657
As3P4,22.019,18.1293,-3.8898
Y2PuSe4,32.3758,29.8956,-2.4802
Tb4Pr2Er3,16.0847,18.7051,2.6204
PaCuPSe,28.633,28.8452,0.2122
Ca2AgCl5,0.0,0.0,0.0
In3Sn12Ge5,6.6724,8.3213,1.6489
ScAg2Cl5,18.4064,16.6568,-1.7496
AuSeO,32.1236,30.414,-1.7095
Hf6Os2S,100.8224,71.7812,-29.0411
Er3TlAu,24.1683,28.982,4.8137
Cs2GeS3,32.9519,26.1284,-6.8236
BiAsF2,20.2618,22.5544,2.2926
YHo3Tc,66.3251,58.2604,-8.0647
Pb4Br3,47.6064,44.097,-3.5094
PtAu,69.549,57.3262,-12.2228
Er2TlSn,32.199,34.6725,2.4735
AsRhF2,18.9522,16.978,-1.9742
K2SbCl,17.3316,15.4024,-1.9292
Ag2AuCl5,8.1821,8.066,-0.1161
AgSn2Cl5,0.8565,2.5276,1.6711
OsRh2Au,40.8938,38.1569,-2.737
Ce2MgBe,15.6591,16.7074,1.0483
TiP2O7,0.0,0.0,0.0
Cs2SrN,16.9284,15.6774,-1.2509
FeAu3O,35.5875,33.2053,-2.3823
LiPmLuRh,26.5153,25.2526,-1.2627
Be2NbAu,47.1651,15.7258,-31.4392
InP2Se,18.8421,17.0888,-1.7534
P2IrSe,31.4394,26.3129,-5.1265
Zr2NiAu,62.1316,56.1182,-6.0134
CaCoSe2,42.0939,37.334,-4.7599
P2RuSe,18.5443,17.234,-1.3103
P2IrSe,31.8195,26.3129,-5.5066
Tb2Pr6In,0.2738,2.8288,2.5551
Pr2Sm6Cd,13.4374,16.0926,2.6552
Zr2NiAg,58.3675,50.4277,-7.9398
Li12Cd2Hg5,4.4173,4.0615,-0.3558
TbPr2Th,20.8153,24.1982,3.3829
ZrNiRu,40.2792,38.4672,-1.812
TeOs2AuO,37.3891,37.2559,-0.1332
TcP2Pt,47.2022,37.8704,-9.3318
La6Cd2Ag,38.1773,28.8573,-9.32
TlOs2,46.0411,49.4613,3.4202
FeOs2AuO,36.8976,33.0982,-3.7994
ZrReNi,73.8862,56.3174,-17.5689
ScVO3,50.2671,43.5691,-6.6979
ZnCdS2,34.7996,28.1659,-6.6337
ZrNiRu2,34.1838,33.8893,-0.2945
Ba2AgSn4Rh3,25.6382,21.3825,-4.2557
Ba2TmAg3Sn4,20.3093,19.2795,-1.0298
Li3GaHg,0.0,0.0,0.0
RbNa3Ag,16.8747,13.1497,-3.725
Ni2AsPt,37.4354,30.2837,-7.1517
TaP2Ir,30.0576,21.238,-8.8197
Be3Cl4,3.8985,4.3129,0.4145
BaTlRh2,37.343,31.0875,-6.2555
Y3SCl,48.4228,43.8958,-4.5271
AcLa3Sm5,34.1634,31.2329,-2.9305
ZrTa2Ni,44.4948,44.6853,0.1906
TcP2Au,36.9635,34.7288,-2.2347
TaP2Pt,35.4225,29.8021,-5.6204
BiHIN2,19.4297,19.0618,-0.368
Cu7Te,11.3322,12.024,0.6918
YSCl3,45.0604,40.0643,-4.9961
InTcP2,30.1568,27.1803,-2.9764
NaLi3Sn,1.6817,2.8346,1.1529
TcAgP2,33.1514,23.6249,-9.5265
Y5ZnCu4,31.5933,24.1968,-7.3965
TcTeP2,36.3805,31.8136,-4.5668
Rb2ErCd3F12,8.6162,10.9542,2.338
La3Be4,22.5022,18.7415,-3.7606
PmSiBRu2,15.8512,14.5786,-1.2726
ZnCdS2,34.5745,28.1659,-6.4086
Hf4BeIr,93.8103,68.544,-25.2663
CsNd(ReO4)2,21.588,19.2708,-2.3172
Sr4Br3,15.2758,13.0313,-2.2445
Ag4Br3,22.7976,19.3686,-3.429
Ac3Tl2In3Ni,39.8808,40.972,1.0913
GaAsCl,0.0,0.0,0.0
Cs4Na2Os,27.6522,26.656,-0.9962
PPbS2,43.7166,40.3433,-3.3733
BeNbAu,57.1753,51.3432,-5.8322
HfB4Ir3,25.6522,24.033,-1.6192
HWIN2,16.5561,16.832,0.2759
IrPtAu,60.7858,54.8,-5.9858
Ba2AgSn4Au3,25.0678,25.3483,0.2806
BaAgSnAs2,10.3636,10.6015,0.238
Co4As3,17.9362,15.7172,-2.219
LiMnSnO4,67.3954,57.7016,-9.6938
KNaCr2,10.9411,10.5668,-0.3744
Si2PSe6,33.021,25.585,-7.4361
Sm4Tl2Pb,31.6863,34.6993,3.013
Te2IrPb,45.6865,44.9573,-0.7292
ScBiS2,11.66,30.5332,18.8732
KCoTc2,51.6997,44.019,-7.6806
ScIn3,0.0,2.4926,2.4926
Te16Rh15,45.1616,36.3698,-8.7918
TlIrOs,46.2767,49.9354,3.6587
SiIr,20.9244,25.245,4.3205
SiIr3,36.1703,37.9151,1.7448
YSn2Pd,0.0,49.0945,49.0945
PaMnFeGe3,31.5666,28.3674,-3.1992
Sc6HOs2,12.4249,14.5913,2.1664
Pr2ScSn,11.6691,9.8168,-1.8523
Ti2NbSb2,40.9226,35.1419,-5.7808
BeCuPO2,13.3251,9.4548,-3.8702
RbSeF3,2.0502,1.8439,-0.2064
Hg24Pb5,8.8607,9.0978,0.2371
Cu4W3,20.9007,23.7799,2.8792
BaAs2Au,17.2036,16.8608,-0.3428
KVCO5,32.5822,27.6872,-4.895
Co2SiIr,17.425,18.7723,1.3473
V4Cr2Re,72.1396,57.8925,-14.2471
BaLaSb2,34.4638,29.3899,-5.0739
Co2SiIr,17.3695,18.7723,1.4028
CaCo2Tc,35.0073,29.2032,-5.8041
ReSi2Br,21.1061,19.1855,-1.9206
La2PbW,49.0164,43.9131,-5.1033
KPaBeO5,1.61,5.9084,4.2984
SiBiP2,17.9709,19.0689,1.098
BaSb2Os,32.8428,30.9826,-1.8602
BaZnAs2,5.8566,9.2345,3.3779
Ta2TlW,41.4986,46.1035,4.6049
Na3MgF6,7.9762,6.8694,-1.1067
ReOs2Pt,53.3096,51.7855,-1.5241
Pr3Sm5Mg2,8.7501,9.9507,1.2007
BaGa5Pt,19.7504,15.8024,-3.948
Nd3Y3Tl2,26.9414,24.3411,-2.6003
Pm3NdBi,15.9261,20.9541,5.028
YZrRu,6.3147,40.4012,34.0865
PrY(ScIn2)2,14.9205,14.2756,-0.6449
Fe3Co2Sb(PO4)6,12.3893,10.2104,-2.1789
Ca2Zn3Cu12Ir,10.9761,10.8701,-0.106
HfSbTe2H,55.0223,43.4423,-11.5799
Sc2VCd,34.9524,34.092,-0.8605
Li4VCr3O8,39.0934,32.7264,-6.3671
RuN,0.0,17.1907,17.1907
Li2HfSbH,39.0187,29.5164,-9.5023
LiHf2SbH,66.9936,48.7298,-18.2638
GePW2,71.8312,64.9739,-6.8573
SrTa,3.6141,0.0,-3.6141
LaYPd,8.5707,6.3683,-2.2024
KAcMoO5,12.0612,11.965,-0.0962
NaThSb,35.5485,35.6815,0.133
AcLuHgPb,37.2144,39.4369,2.2225
TlIr2W,44.5341,48.4164,3.8823
FeNiBr2,29.5745,22.5815,-6.993
Ba2SiAs,16.1744,13.5372,-2.6372
Pr(InAu2)6,35.6915,36.4221,0.7306
Ca2NiSb4Ir3,40.016,32.7102,-7.3058
Pr6Ga3Pt,8.3046,5.5738,-2.7308
Zr2BrCl,47.1307,40.4274,-6.7033
FeNiBr2,29.6813,22.5815,-7.0998
BeNbAu,57.2378,51.3432,-5.8946
PmPaCuAu,36.4315,39.4437,3.0122
Pr2SmZr,28.7713,26.0855,-2.6858
ReOs2Pb,45.0925,48.6296,3.5371
BrCl,6.2834,6.0357,-0.2477
Ac4GeRh3,51.1493,46.9834,-4.1659
Y3Al7Pd4,21.742,18.5226,-3.2194
KZrPO5,12.1484,11.1955,-0.9529
NiAg3S2,35.747,27.1084,-8.6386
Ni2AsRh,27.4734,23.0721,-4.4013
Fe2NiBr,27.2932,21.2374,-6.0559
Tl3Sb4,47.7132,43.6466,-4.0666
Cr(FeTe2)2,31.6849,28.1132,-3.5717
LuHfCd4,42.3421,36.1937,-6.1484
LuMnBi,62.5336,57.6618,-4.8718
La2CeAl4Au3,27.6454,26.0906,-1.5548
Cr4Au3,25.5061,25.9041,0.398
CrCu2Tc,31.4358,26.2965,-5.1392
Rb3ErBr6,5.0307,6.3105,1.2798
Os2PbW,108.4311,93.1361,-15.295
TaSb2Pt,54.0018,45.7129,-8.2889
IrOs2W,105.1429,91.9466,-13.1963
BaNd(WO4)2,10.5703,11.6253,1.0549
BaAs2Ir,15.9107,18.7808,2.8701
BaAs2Rh,17.8536,10.8098,-7.0438
CoSiIr2,26.8197,28.3958,1.5761
ZnCo3N,36.2412,40.3525,4.1113
Li2VSbH,36.1428,28.754,-7.3888
LiCePd,0.0,0.0,0.0
OsOF5,0.0,0.0,0.0
CdRh3C,26.556,20.3482,-6.2078
CsSi3Ir,25.4896,19.4971,-5.9925
TaTlIr,44.3167,48.378,4.0613
TaTl2Ir,46.6041,48.5827,1.9785
MnOsW2,118.4828,99.4315,-19.0513
Co4Pt3,42.1719,32.5565,-9.6154
Cs3KRb6,8.6993,8.1381,-0.5612
LiCoP2O7,0.0,0.0,0.0
TaSb2Pb,45.3581,43.072,-2.2861
As5Pb3S10,29.6481,22.2959,-7.3522
GdCd4Sn,21.0131,22.2381,1.225
OsWAu2,107.9865,93.7347,-14.2518
Cu2WSe4,34.8165,30.9015,-3.915
SmScF6,7.8839,9.7465,1.8626
Zr9Pt11,92.4622,70.926,-21.5362
ZrSbCl2,37.0863,32.1653,-4.921
ZrTcC,36.0098,30.5588,-5.4509
Re2PbO6,14.2941,15.6407,1.3467
SiAs2Ir,30.0235,28.085,-1.9385
Li5Fe2(IrO5)2,23.9569,21.5427,-2.4143
La2CoRuO6,18.3075,17.2982,-1.0093
Sm2TeO6,0.0,0.0,0.0
RbSeBr3,8.4361,7.0755,-1.3605
Li5MnO4,37.6783,33.2435,-4.4348
KCr(MoO4)2,8.9135,6.4281,-2.4855
SbPtAu,55.7078,46.8158,-8.892
Cr3Pb(CO3)4,24.5067,21.0162,-3.4905
YZrTe3,47.7876,42.3421,-5.4456
TaTlOs2,43.7674,47.5324,3.765
AgHIN2,15.5987,12.9053,-2.6934
Ag2SbP,28.0872,24.7839,-3.3033
Cu4As3,8.3,10.5724,2.2724
Co4W3,21.7305,24.9993,3.2688
Pr3Ni5Ge2,10.2754,6.7572,-3.5182
Tl3Co4,26.3593,28.2682,1.9089
BaZr2As,52.0318,44.5454,-7.4863
MnOsW2,118.4766,99.4315,-19.045
Ac5(MgPt4)3,53.9867,40.2338,-13.7528
Cu4Tc3,43.8227,39.5185,-4.3042
HAuI2N,21.4365,21.1076,-0.3289
Ir4Os3,43.2467,48.0813,4.8345
Y2HoMoO6,28.4969,23.9433,-4.5537
Ba2MnCo,29.4792,23.209,-6.2702
Sr2La3FeCo4O15,17.4532,16.3878,-1.0654
Zr3Cu4,46.331,40.4121,-5.9189
Ba(FeSe2)2,30.1304,23.8401,-6.2902
Zn2Ag13,28.2084,22.4901,-5.7184
AgPIr,34.994,29.5095,-5.4845
Si4Au3,29.2983,25.9186,-3.3798
Ba2CuAs2,1.8035,1.5093,-0.2943
Mg5In2PdPt2,20.8203,17.7699,-3.0504
MnCoBr,47.8561,33.1428,-14.7134
NdTl(WO4)2,7.2343,8.9207,1.6864
CsAsPPt4,55.6948,41.0457,-14.6492
Zr17Re12,73.9631,65.8332,-8.1299
AsP,24.5725,14.2347,-10.3377
Mg3Ta4,22.4107,26.5349,4.1242
HgPt2W,54.4472,44.7256,-9.7215
TaTlPb,48.6108,49.8525,1.2417
NaCu,9.5445,8.8736,-0.6709
Mg3Tc4,54.5418,45.4742,-9.0676
MnPbW2,57.9554,55.9324,-2.023
LiCaPmMg,8.3432,10.0883,1.745
SrAlZn2Co,17.332,13.3921,-3.9399
PmErGa4,14.0903,16.0684,1.9781
As2POs,25.5198,25.4873,-0.0325
Mg3Te4,25.175,23.9096,-1.2654
Os4Au3,44.816,48.7624,3.9464
As2PRh,27.1208,21.9417,-5.1791
TaTl2Os,46.324,48.4266,2.1026
Cs8Br2O3,17.6942,18.2212,0.527
HfAlV2,101.1032,76.3898,-24.7134
HAuIN2,18.4028,17.766,-0.6368
SbAs2P,26.3197,22.7895,-3.5302
HAuI2N,21.4966,21.1076,-0.3891
ZrAlO4,6.5537,7.4822,0.9284
Zn4Si3,12.2166,9.4829,-2.7338
Pr12Tl5Cd2,12.2419,13.115,0.873
Nb3Cu4PbO12,26.2136,22.0134,-4.2002
BeNi6Mo,0.0,0.0,0.0
Rb5CuF8,4.1659,4.2505,0.0845
LaRe2Pb,47.0627,46.2667,-0.796
Er6Te2Se,28.3863,28.4524,0.0661
Rb2NaSc3F12,7.4301,8.6575,1.2274
ZnN6,0.0,0.0,0.0
Sc6N2O5,97.7109,84.04,-13.6709
Cs2SnClF6,12.4004,12.171,-0.2294
DyTe2Au,34.4322,35.6813,1.2491
Tb2TiGaO6,28.2714,23.5394,-4.732
ZrAs2P,39.0687,33.7052,-5.3635
LaTbHoTl,39.277,37.9895,-1.2874
Cr2Ag2O7,3.3893,2.7745,-0.6148
NdNi2C,4.6364,6.193,1.5566
KMnCl3,2.6275,0.0,-2.6275
ZrAs2P,38.9513,33.7052,-5.2461
HfVBrO4,31.3023,23.4716,-7.8307
PtWAu2,55.9252,51.6594,-4.2658
In2SbTe,31.5153,29.5913,-1.9241
ZrAs2P,38.9795,33.7052,-5.2742
Sb2WAu,44.4568,43.9698,-0.487
ScAuS2,33.3669,30.8182,-2.5487
SmDy12Tm7,28.7131,29.4922,0.7791
Ba2Cu2As,2.1642,2.8138,0.6496
Dy3(Co2Sn)4,7.8808,10.8177,2.9369
TaRu2C,24.9284,27.9663,3.0379
TmTl(WO4)2,7.701,9.5545,1.8535
MnAgHgF5,16.3466,15.0394,-1.3073
HoCrO4F,3.2287,1.9289,-1.2998
Ir3Os4,43.0582,48.0142,4.956
Dy(Se2Br3)2,25.6748,23.0787,-2.596
Os3Au4,45.3556,49.5739,4.2183
HfAl2AgN,37.2675,27.5998,-9.6677
AgMo2Pb,29.3366,29.6803,0.3438
As3P4,21.6864,18.1293,-3.5572
BaSiAs2,14.0832,16.3826,2.2994
CdIrRh2,40.4887,34.9924,-5.4963
Re2IrW,40.414,46.4803,6.0663
SmDyHoAg,27.8733,28.6438,0.7705
AsCl3,7.5281,7.0662,-0.4619
KZnCr2,11.1882,9.1239,-2.0643
HfMnAl,82.629,62.5005,-20.1285
Re2IrW,40.7068,46.4803,5.7735
In4Ag,22.3495,21.9462,-0.4033
Li4MnFe3O8,37.6038,32.2274,-5.3764
Ba2As2Br,1.7628,7.0961,5.3334
SiAs2Ir,24.148,28.085,3.937
Ba(MnCl3)2,18.4185,14.0097,-4.4088
SiAsIr3,40.1136,38.9251,-1.1884
NdGdSb2,34.7524,33.726,-1.0263
Mn(CuCl2)3,10.9982,9.5747,-1.4235
Tm8TlPb5,39.4852,41.1266,1.6414
Ba2As2Au,13.5839,13.9138,0.33
Sr2CrCl6,12.1154,11.2078,-0.9076
POsI2,20.6523,22.6057,1.9534
BaAs3Ir,15.0053,15.7522,0.7469
AsPBr2,18.1254,17.0173,-1.1081
Ru2Rh,24.9991,23.8476,-1.1515
Ir4Os3,43.3505,48.0813,4.7308
PrGd2Te,23.659,25.1046,1.4456
SiAs2Ir,30.2803,28.085,-2.1953
MnReW2,54.3724,55.251,0.8787
Sc3AgN,0.0,0.0,0.0
Pm3NdAg3,23.4021,22.5351,-0.8669
Sc12Bi6C,23.2173,22.9297,-0.2875
LaAsRhS,34.1732,25.9177,-8.2555
Mn2Al2Cu,43.1248,36.0363,-7.0885
TaSb3,43.3842,39.5139,-3.8703
Al2RhW,23.0635,22.3149,-0.7485
BaBrCl2,3.5019,4.3139,0.8121
SrTc2PN2,36.7795,30.2762,-6.5033
In2TeOs,31.6059,32.0316,0.4257
AsPOs,30.9338,17.6629,-13.2709
AsPOs,30.4238,17.6629,-12.7609
MnInTe5Pb2,43.9437,41.1588,-2.7849
Li2Pd13,15.3341,16.6296,1.2954
Na2SCl6,10.9936,9.1413,-1.8523
Pr3NdCu3,0.7563,1.9082,1.1519
Ba5NpO8,3.0387,4.0295,0.9909
Cr(CdPd2)6,17.5974,18.403,0.8056
PrSm2Rh,29.2046,26.8093,-2.3952
AsPOs,30.4669,17.6629,-12.8039
La4CdRu,24.1571,19.2703,-4.8868
Mn5(SiO4)3,48.4337,42.0139,-6.4198
Ca2GaBi,8.9617,11.1697,2.208
In2TeIr,31.677,32.1412,0.4642
KAsF4,3.0167,4.5447,1.528
Pr12In6Hg,5.7954,6.2825,0.4871
ReIr2W,41.2219,46.3343,5.1125
YHgTe2Pd,31.4054,27.3328,-4.0725
Ba2AsW,13.9855,14.8992,0.9137
ReOs2W,104.2642,91.5042,-12.76
TaMnRu,20.924,25.4149,4.4908
LaTa2Pb,45.0381,43.9436,-1.0945
AlNiMo2,32.4466,27.752,-4.6947
CaMnSe2Br,59.1508,46.5117,-12.6391
Ti6PbO12,2.5139,3.7111,1.1972
Ru4Se3,30.9585,27.4109,-3.5475
Cd6TePd12,19.3412,20.2789,0.9377
SbPb2Au,49.4003,48.4127,-0.9876
Hf3MoIr,100.97,73.5458,-27.4242
In2ReTe,31.2473,31.6364,0.3891
In2WAu,31.8168,33.9701,2.1533
InAs,15.1388,16.7629,1.6241
BaAsRh,20.3063,8.1094,-12.1969
Ta4Sb3,41.0193,39.5122,-1.5071
Ba3Sc4,3.6027,4.5803,0.9775
CdPtRh2,51.7858,39.5004,-12.2854
BaTePb,31.2007,31.7282,0.5275
MnW3,54.0749,54.2561,0.1812
Ca2LaMgCu,18.1997,13.5448,-4.6549
CaTmMgPd,13.6737,16.1545,2.4808
Al4Cu,4.7639,5.4052,0.6412
P2IrW,78.0548,67.4586,-10.5962
MoHW3Se8,39.2631,35.2295,-4.0336
Co2As,0.0,0.0,0.0
Tb5(Ge5Ir2)2,13.9491,16.5119,2.5628
Li3PmAs2,0.0,1.3703,1.3703
Th5H2C,48.6005,50.9881,2.3876
La2Cu3As4Ir,20.0861,18.3523,-1.7338
ScAuS2,10.9204,30.8182,19.8978
HoNpIr4,44.7876,48.1424,3.3549
AsPSe2,42.4594,34.5151,-7.9443
TlPIr,41.222,37.8754,-3.3467
Y2Co17,7.8107,8.6409,0.8302
Sc4Fe3,38.9222,35.855,-3.0673
Cs3Sb2Au5,36.9203,36.1765,-0.7438
Er4GeSb2Se,31.8758,30.8182,-1.0577
AlAu4,38.4124,39.5087,1.0963
BaTa2Te,29.7366,31.5689,1.8323
Li3Ni5Cl12,0.0,0.0,-0.0
Y6Ho19Er4,25.8478,26.7907,0.9429
BeInRh2,29.0647,23.688,-5.3767
Li2OsBr2,24.9509,23.1956,-1.7553
K2TeP,17.3629,15.646,-1.717
LiZrBr4,30.8119,27.544,-3.2679
MnP2Se,39.2143,32.0922,-7.1221
K3Si4,14.5767,9.9216,-4.6551
CsPb2F4,17.1387,18.1526,1.0139
Cu3Si4,13.4704,9.2873,-4.1831
PaTl2(SbO4)3,26.5875,26.8207,0.2333
PrSm8Y5,19.3598,20.6562,1.2964
ZnCdHg,8.9227,9.604,0.6814
ErZrIr2,52.8175,52.0725,-0.7451
SbPbSe,48.7803,43.7774,-5.0029
CrAgW,72.0303,54.0444,-17.9859
TaPbW,43.7714,47.7319,3.9605
TaPt2W,63.3441,55.7258,-7.6183
ZnHg2Pt,22.429,17.6131,-4.8159
SrSc2Pb,19.061,21.3551,2.2941
HfMnAl,66.1127,62.5005,-3.6122
ZnBiIr5,42.5528,42.8873,0.3345
Na3AuBr6,18.3113,17.6145,-0.6969
Li3BeCl6,3.0618,4.1085,1.0468
BaAsAu,14.7315,17.0442,2.3127
SbOs2Pb,46.0912,48.4649,2.3737
Ba2MnAs,28.1463,23.4277,-4.7186
LuCu4Os,17.0329,19.6191,2.5862
Sn2GePb2,27.7468,29.2148,1.468
Te2MoCO,42.7904,36.5578,-6.2326
LuIn5Fe,20.4802,20.256,-0.2242
SiNiAu3,33.2186,32.6722,-0.5464
MnCoTe2,48.278,42.7225,-5.5555
MnCoTe2,49.0116,42.7225,-6.2891
Re2TeOs,41.8856,46.5618,4.6762
Re3Te,41.3068,44.5546,3.2478
Sn3MoO,48.0986,36.2261,-11.8726
LaCuAsRu2,23.4476,19.4298,-4.0178
Na2SiNiAu,23.7424,21.234,-2.5084
ZnSi2Cl,11.2028,8.4493,-2.7534
LiMn2Si2O7,45.9125,40.1858,-5.7267
Mo2AsCO,31.2338,26.5321,-4.7017
SnMo2O,47.7056,37.2094,-10.4962
MoAsO3,18.553,16.1468,-2.4062
ReTeIr2,43.1062,45.0227,1.9165
La4CuAsI2,32.7157,26.5447,-6.171
Mo(AsO4)2,8.9958,8.8725,-0.1233
Sn3MoO,48.8073,36.2261,-12.5812
Tl3Sn(SbSe3)2,45.6568,39.7732,-5.8837
K(CrGa)2,4.8501,5.5341,0.684
Er3(PS)2,29.2812,30.7597,1.4785
MnCu2Ag,36.2418,30.9456,-5.2961
MoPdO2,33.3794,32.286,-1.0934
Sc2GaPb,12.012,19.7871,7.7751
La4AsRhBr2,34.8239,26.9088,-7.9151
InCuO2,13.6632,13.3833,-0.2799
Ta2TeOs,39.4225,42.5767,3.1542
Tb2Mg(SiPt4)3,64.9122,47.4295,-17.4828
La2NbAs3Rh4,46.2431,35.1718,-11.0712
MnInCu2,33.3311,29.8932,-3.4379
Ta2TePt,51.1306,47.1016,-4.029
Tc2AgAu,66.7639,54.5877,-12.1762
ZnGaCo,5.321,2.3513,-2.9697
LaMnCu2,41.3986,33.8579,-7.5406
La2CuAs4Rh3,28.8541,22.4301,-6.424
CaLa2As3Rh4,32.5547,24.8267,-7.7281
CdTeRh2,39.8024,32.5912,-7.2112
La2CeAs4Rh3,30.5869,24.4332,-6.1537
LaBAsRh3,36.3706,30.427,-5.9436
Ni5Hg3,4.0128,5.5625,1.5497
ZnTcMo,38.6001,36.4767,-2.1234
LaY2Ag,27.6704,24.3454,-3.325
TaAgSb,38.138,35.5147,-2.6232
Na2NiN,22.1702,17.1587,-5.0115
Zr2AgPb,70.4418,58.996,-11.4457
Ac(ZnPt)4,45.4368,35.5743,-9.8624
ZrFe2Ru,46.3545,31.0182,-15.3363
Cr3C,37.1151,32.5893,-4.5259
MnCu2Pb,41.6908,37.9738,-3.717
TaTeIr,40.9799,43.0472,2.0673
YBP2O,49.5907,39.8291,-9.7616
InReIr2,36.8762,40.3799,3.5037
ZrFe2Ru,46.2663,31.0182,-15.2481
RbLaAsRh2,50.0372,37.3277,-12.7095
LaAs2RhBr,26.0159,20.8844,-5.1316
LaAsRh2,39.4672,29.6791,-9.7882
AuSe2,48.3739,42.2842,-6.0897
Fe(CoOs)2,22.7271,23.795,1.0679
TaSbPt2,65.1537,51.9163,-13.2373
ZrNi3,22.1998,22.0579,-0.1419
MnIr2W,56.1501,55.4513,-0.6988
Sn2MoPdO,48.671,36.2361,-12.4349
TeOsW,126.5196,104.1101,-22.4095
LaAsRh2,39.7178,29.6791,-10.0387
Li3CoNi3O8,9.5754,9.5122,-0.0631
TlTc2Au,71.6153,64.1192,-7.496
BeMo2PbO8,17.2864,15.8734,-1.413
AlC,29.6926,10.191,-19.5016
LuZrOs4,49.534,50.2128,0.6787
BN(OF2)2,0.0,0.0,0.0
Tl5(CdPd6)2,26.5768,27.4883,0.9115
Hf2IrAu,93.9299,74.6642,-19.2658
Zr2ScAg2,47.3521,41.3086,-6.0434
CaNiN3,10.0698,8.1458,-1.924
InSb2W,37.2893,35.4067,-1.8826
Na2Cd2In5,18.6861,18.9033,0.2172
SmCu2AsP,11.7863,12.99,1.2037
HfCoAgIr2,54.3405,45.8666,-8.4739
ZnCrOs2,26.331,28.488,2.157
CoSi2W,19.3298,18.7372,-0.5925
Co(Sn3Rh)2,19.902,18.6591,-1.2429
Y5HoPb4,30.5558,32.443,1.8871
Li7NbS6,19.7056,12.7864,-6.9192
Hg2TeW,20.5771,20.9042,0.3271
KZn2Ga,7.4487,8.4276,0.9789
Th3Ga3Os2,37.9547,40.451,2.4963
La3TlN,23.332,20.6224,-2.7096
SbTeIr2,43.7197,43.1045,-0.6152
AlZnSn,10.5998,12.3202,1.7203
Ac(Al2Pd)6,10.2565,11.3503,1.0938
HfIr3Os,65.3438,57.8479,-7.4959
YHg2Pt,34.4355,26.3851,-8.0504
SiAsIr2,38.5147,37.229,-1.2858
Sc3Fe4,38.7912,34.047,-4.7442
LiVSiO4,6.05,4.9306,-1.1194
CrSi2Au,22.1241,20.5312,-1.5929
MnOs2W,119.3974,99.4677,-19.9297
TlSb,47.9455,43.1436,-4.8018
La2Al3SiAu4,34.9716,31.8086,-3.163
Au(SeCl)2,27.6907,24.1879,-3.5027
Sr2LaAg,27.6461,22.2749,-5.3712
SbOsW2,105.1619,88.1354,-17.0265
CrNi3N,22.8986,18.3727,-4.526
TlSbW2,44.1853,44.9403,0.7551
Ta2TlIn,36.855,39.7141,2.8591
LaSmAs,28.0667,25.7815,-2.2852
InTc2Pt,73.6774,56.6885,-16.9889
Tl2AsP,37.6439,35.8036,-1.8403
As2AuSeCl,38.165,34.3362,-3.8287
Nd12Cu6N,17.6579,19.3199,1.662
ScTlAs,38.8855,33.6389,-5.2465
Hf3B2Ir5,54.594,45.3906,-9.2034
PPbAu2,37.9945,39.1796,1.1851
Sc4Pb3,25.3441,26.9204,1.5763
MnPbW,64.6106,60.1366,-4.474
MnCuRu,42.3033,37.112,-5.1913
RuIF3,3.9158,5.2894,1.3737
AlRe4,33.0677,37.461,4.3933
Ni6Te2Ir,18.5334,19.9563,1.4228
Tl6Se3S,47.1693,43.2838,-3.8855
AlInSe2,0.9052,23.1907,22.2855
Th12Tl3Pt5,49.9679,47.1585,-2.8094
Sm3CdS6,36.3868,29.4494,-6.9374
BaSr2Ta,24.8774,20.3417,-4.5357
Ir4W3,41.511,45.527,4.016
Y3In5Se12,21.7922,16.8447,-4.9475
Rb12Hg5Sb3,3.3761,2.281,-1.0951
GdSiRh2,25.2073,19.0136,-6.1937
MnPb2W,61.6532,59.3208,-2.3324
Zr2CdMo,57.9373,52.2437,-5.6937
Na2InCuBr6,14.9587,14.2345,-0.7242
ErGa2B2O7,17.0621,14.5276,-2.5345
YErSnIr,37.0258,34.3131,-2.7127
CrSbAs,23.2086,20.2301,-2.9785
Na2CuBiBr6,18.4732,17.8332,-0.64
CrSi2Ru,17.3508,13.9497,-3.4011
Ta4Au3,41.2684,45.4018,4.1334
La12Ho7Er,42.5761,34.0052,-8.5709
TaMnCu,48.9367,44.6051,-4.3316
Cu4Si3,12.2689,9.3019,-2.967
Y4Ho3Pd4,31.3071,27.6421,-3.6651
Tc2IrPt,79.9446,67.4944,-12.4502
MnCuTc,67.0983,56.1603,-10.938
Y3GaN,25.4429,25.4669,0.0241
LaAl2VAu,46.7263,39.001,-7.7253
Tc3As2,59.7877,52.8937,-6.8939
LaAl(SiAu3)2,40.7543,38.5149,-2.2394
Zn2TcBr,30.2627,26.6734,-3.5893
Si3Se4,34.0431,25.2063,-8.8368
Na3AsBr6,14.3987,13.9136,-0.4851
Si2AgIr,20.9334,22.7644,1.831
Ta4Os3,38.7331,42.5345,3.8015
Ba2SnAu,13.5248,16.5149,2.9901
Zr2MoOs,66.7759,58.4953,-8.2805
SiAgIr,30.7405,28.4809,-2.2596
ZnSiIrBr2,22.3229,18.3597,-3.9631
TlCrSi2,23.5787,20.8413,-2.7374
Sn3BiTe6,33.1244,32.0299,-1.0945
Ta3Si4,23.8752,23.7046,-0.1706
Zn3Si4,13.2331,10.3036,-2.9295
Sc3Si4,39.5677,33.4824,-6.0853
